title,price,location,description,bedrooms,bathrooms,floor_area,property_type,subcategories,listing_url,listing_id,geo_location,furnished_status,condominium_name,is_new_development
"Building For Sale in West Triangle, Quezon City, Metro Manila",500000000,"West Triangle, Quezon City","For sale:Prime commercial property located in Quezon Avenue corner Roosevelt ave. It a major business district site and ideal for commercial or residential development.Its few minutes away from schools, shopping malls, entertainment hub and all other establishments to address your convenient living & doing business.This property has existing tenant with stable income of P750,000/sqm and can be upgraded to achieve higher income.The lot area is 1, 584sqm and selling price of P500MJust text me your inquiries or site inspection sched. NOTE: We handle all for sale houses in Valle Verde, Greenhills, wackwack, Tierra Pura, Miranila, Tivoli, Don Antonio, Vista Real, Loyola Grand Villas, Acropolis, Greenmeadows, White Plains, Corinthian, Ayala heights, Ayala Alabang, Dasmarinas Village, Belair, Forbes Park & other prime commercial or residential properties in Metro Manila.Also,for sale commercial properties in Macapagal ASEANA, Bonifacio Global City BGC Taguig, Alabang Filinvest, comemrcial office buildings, Hotels, resort, shopping mall, beachfront properties, warehouses , Makati Business District or any prime areas in Metro Manila Luzon. Including, islands or huge lands in Palawan, Cavite, Bulacan, Pampanga and Clark city.",N/A,N/A,2000,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-lot-w-building-w-income-in-quezon-ave-nr-edsa-trinoma-greenhills/,NO546CO31EPOINTRESPH,"121.03175, 14.64074",N/A,N/A,False
"Warehouse For Sale in East Kamias, Quezon City, Metro Manila",150000000,"East Kamias, Quezon City",Property ID: SM34  FOR SALE Commercial Property in Kamias Road Quezon City  Lot Area:512sqm  Floor Area: Approx. 650sqm  Other Details: Warehouse with office  3 Storey,N/A,N/A,650,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-commercial-property-in-kamias-road-quezon-173089349311/,CO672B56B5321B2PH,"121.054782, 14.631811",N/A,N/A,False
"Building For Sale in Congressional Avenue, Quezon City, Metro Manila",420000000,"Congressional Avenue, Quezon City","FOR SALE: OFFICE / COMMERCIAL BUILDING IN CONGRESSIONAL  Price: PHP 420M Lot area: 2,763.32 sqm Floor area: 9,114.65 sqm Location: Congressional Ave. corner Jupiter St., QC  · 7 stories · Office and commercial building with badminton court, basketball court, and locker / shower rooms · 33 car parking slots · 60 motorcycle parking · Elevator · Guardhouse",N/A,N/A,9114,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/office-commercial-building-in-congressional-172991205538/,CO671C5CF79D0DDPH,"121.031, 14.66588",,N/A,False
"Building For Sale in Cubao, Quezon City, Metro Manila",175,"Cubao, Quezon City",3 storey building with High Bay Area with parking,N/A,N/A,941,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/3-storey-builing-172955879018/,CO6716F9066FBCFPH,"121.0572, 14.61777",,N/A,False
"Building For Sale in Loyola Heights, Quezon City, Metro Manila",13000000,"Loyola Heights, Quezon City","This two-story mixed-use building is located along Xavierville Ave., about 1.9 km from Katipunan Ave.",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/p3122373-mixed-use-2-storey-building-for-sale-in-l-172956503536/,CO6717116B144E5PH,"121.076504, 14.640624",,N/A,False
"Building For Sale in Obrero, Quezon City, Metro Manila",600000000,"Obrero, Quezon City","FOR SALE: COMMERCIAL BUILDING IN TOMAS MORATO  Price: PHP 600M Lot area: 1,194 sqm Floor area: 5,719 sqm  2 elevators Electric and utility rooms Septic tank Toilets for men and women CCTV Fire protection system 45 parking slots for motorcycles 57 parking slots for cars",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-building-in-tomas-morato-172965347777/,CO67186AE5DB4D2PH,"121.0300173, 14.6288755",,N/A,False
"Building For Sale in Sienna, Quezon City, Metro Manila",63360000,"Sienna, Quezon City","For Sale Building (Commercial)  Property Code: D-SMH1094  Sta Mesa Heights, Barangay Sienna Quezon City - with 2 storey old structure, 2 titles , 396 sqm each (Must sold together) - used as warehouse and production - elevated  - Facine East - Frontage: 24m more or less  Lot Area (SQM): 792  Price: 63,360,000.00",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/building-commercial-in-sta-mesa-heights-barangay-s-172963914894/,CO671832ECCE8AEPH,"121.004121, 14.636398",,N/A,False
"Building For Sale in Project 6, Quezon City, Metro Manila",60000000,"Project 6, Quezon City","FOR SALE: INCOME-GENERATING COMMERCIAL BUILDING IN QC  Maximum potential income - 200K Current income: 130K Selling Price: PHP 60M Location: Project 6, QC Lot Area: 339.3  - 3 stories - 30 meter frontage - Facing south and east - Inclusive of CGT - Clean Title - Individual ownership",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/income-generating-commercial-building-in-qc-17296536735/,CO67186BA9E9C88PH,"121.0366, 14.66025",,N/A,False
"Retail For Sale in Cubao, Quezon City, Metro Manila",30450000,"Cubao, Quezon City","Commercial Property in Cubao Along Aurora Boulevard & E. Rodriguez Sr. Ave.  Asking price: ₱ 30,450,000 (Php210,000/sqm)  Lot Area: 145 sqm Frontage: 14.2 sqm  Property details:  Ideal for Low to Mid-Rise Building or Commercial Use Good for investment High foot traffic Besides bus terminal",N/A,N/A,N/A,commercial,"commercial, retail",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-property-in-cubao-along-aurora-boulevar-172975498485/,CO6719F7689E63CPH,"121.0572, 14.61777",,N/A,False
"Building For Sale in Congressional Avenue, Quezon City, Metro Manila",350000000,"Congressional Avenue, Quezon City","FOR SALE: OFFICE / COMMERCIAL BUILDING IN CONGRESSIONAL  Price: PHP 350M Lot area: 1,338 sqm Floor area: 3,365.84 sqm Location: Congressional Ave. corner Jupiter St., QC  · 5 stories · Office and commercial building · 32 car parking slots · 30 motorcycle parking · Lobby · Open deck on top floor · Elevator · Guardhouse",N/A,N/A,3366,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/office-commercial-building-in-congressional-17299118905/,CO671C5C52BAEBAPH,"121.031, 14.66588",,N/A,False
"Building For Sale in E. Rodriguez, Quezon City, Metro Manila",140000000,"E. Rodriguez, Quezon City","Prime location along EDSA , near corner of Ermin Garcia. Approximately 50 meters (more or less) to Nepa QMart. Highfoot traffic  Lot Area =600 sqm With old 3 storey building",N/A,N/A,N/A,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/prime-commercial-property-along-edsa-near-nepa-q-m-172949379322/,CO6715FAC7BC9FFPH,"121.052143, 14.627397",,N/A,False
"Building For Sale in Diliman, Quezon City, Metro Manila",650000000,"Diliman, Quezon City","13 storeys, 219 rooms, Hotel at Timog Avenue for sale
46 Parking Slots",N/A,N/A,7625,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/go-hotels-timog/hotel-at-timog-avenue-qc-for-sale-16699037780/,CO6388B5A2C9BD7PH,"121.0366843, 14.63485496",,N/A,False
"Warehouse For Sale in Salvacion, Quezon City, Metro Manila",110000000,"Salvacion, Quezon City","RCA 179  For Sale: Warehouse for sale in Blumentrit Extension, Quezon City",N/A,N/A,722,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/warehouse-for-sale-in-blumentrit-extension-quezon-172991164296/,CO671C5B5A77117PH,"120.994084, 14.626226",,N/A,False
"Warehouse For Sale in Sauyo, Quezon City, Metro Manila",33000000,"Sauyo, Quezon City",Commercial Property for Sale in Sauyo Quezon City,N/A,N/A,N/A,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-property-for-sale-in-sauyo-quezon-city-172843463083/,CO66DE46186FA37PH,"121.049276, 14.695099",,N/A,False
"Warehouse For Sale in Novaliches, Quezon City, Metro Manila",617200000,"Novaliches, Quezon City","FOR SALE: Lot Area = 15,430sqm Location: P. Dela Cruz St Sitio Gitna Brgy nagkaisang Nayon QC P617,200,000 Gross (40k/SQM) Negotiable  Owner prefers to sell Plant Equipment along with the lot (Will send a separate detailed list for serious buyers only)",N/A,N/A,N/A,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/warehouse-for-sale-in-grand-asia-compound-q-c-17197201081/,CO6680D8ACEDE6CPH,"121.0521, 14.7214",,N/A,False
"Offices For Sale in Diliman, Quezon City, Metro Manila",75290000,"Diliman, Quezon City","Code: MP-CP  Brand New 4-Storey Commercial Space for Sale in Tomas Morato, QC  *** For BUYERS ONLY ***  Welcome to Quezon City!  Named for President Manuel Luis Quezon, who selected the site (formerly a private estate) in 1939, it officially replaced Manila as the capital in 1948. Considered part of Metropolitan Manila, the city began to grow after World War II (1939–45) with the construction of government buildings on Capitol Site. Many functions of national government remained in Manila, however, and the seat of government moved back to Manila in 1976. Light industry has developed along Epifanio de los Santos Avenue, a circular road that links Quezon City to other suburbs, and large resettlement housing projects have been built there for low-income government workers. San Francisco del Monte and Kamuning are wealthy residential sectors, and Cubao is the transportation junction, bazaar area, and site of Araneta Coliseum. The University of the Philippines (1908) and the Ateneo de Manila University (a Jesuit institution dating from 1859) are in the city. Other points of interest include Father Aguilar’s Zoo, the National Park and Wildlife Grounds, and the Quezon Memorial Hall. Inc.   Property Features: Compound Type commercial units of Grade 60 rebars Corner unit – ideal for a restaurant, cafe, convenience store, office PWD friendly Balconies on the 3rd and 4th floors Cement finish ceiling 60 x 60 floor tiles 4-storey  Elevator made in Sweden Each floor with toilets Circuit breaker Individual Septic Tanks Cistern CCTV cameras 4 parking slots Lot area 149.62 sqm Floor area 410 sqm Price: Php 75.29 million  Near: E. Rodriguez Avenue Doña Hemady Street Christ the King Mission Seminary QC Sports Club St. Luke’s Medical Center Trinity University of Asia  *** properties in other areas for sale Forbes Park  Dasmariñas Village Urdaneta Village Bel-Air Village San Lorenzo Village Magallanes Village San Miguel Village Palm Village AFPOVAI McKinley West McKinley Hill Corinthian Gardens Greenmeadows La Vista Loyola Grand Villas White Plains Greenhills Acropolis Blue Ridge  *** BUY / SELL your property through us !   *** Houses | Condos | Townhouses |Commercial Lots | Offices |Warehouse | Building   For Sale and for Lease: Philippine Properties | International Properties  USA, Canada, Dubai, France , China , Indonesia , Italy, Japan, Malaysia, Mexico, Philippines, Portugal, Puerto Rico, Southern Africa, Spain, Thailand, United Kingdom, Vietnam and many more  Stay in the loop:    Visit us at the Lower Ground Level, Robinsons Galleria, EDSA corner Ortigas Avenue, Ortigas Center, Quezon City   *** INCOME OPPORTUNITIES FOR PART-TIME OR FULL-TIME SELLERS, ONLINE MARKETERS, AGENTS AND BROKERS. CONTACT US NOW TO KNOW MORE ***",N/A,N/A,410,commercial,"commercial, offices",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/brand-new-4-storey-commercial-space-for-sale-in-to-171116611816/,CO65FE52A639C6APH,"121.0528, 14.6462",,N/A,False
"Retail For Sale in Cubao, Quezon City, Metro Manila",20000000,"Cubao, Quezon City","PROPERTY ID: DL-QC-0021 COMMERCIAL PROPERTY ALONG P TUAZON CUBAO FOR SALE  Corner property! Infront of SM SAVEMORE  LOT SIZE - 136.44 SQM FLOOR AREA - 68 sqm High-income potential if building a multi-storey structure  Asking Php20m NET  To know more about this property Rose Baynosa,  Executive Assistant  Jecelle Tycangco Director, RE/MAX Capital",N/A,N/A,68,commercial,"commercial, retail",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-property-along-p-tuazon-cubao-for-sale-171049036115/,CO65EAADC832C60PH,"121.0572, 14.61777",,N/A,False
"Warehouse For Sale in Tandang Sora, Quezon City, Metro Manila",130000000,"Tandang Sora, Quezon City","Tandang Sora Warehouse for Sale! Quezon City  Lot area: 1,851 square meters Floor area: 1,197 square meters Wide Frontage: 24.83 meters  ✔ Flood - free area ✔ Can fit truck with 40ft containers ✔ Clean title  Asking Price: Php130M  #24031901  Schedule a tour & let’s find your #favoritehome together!  Your #favoritebroker #theYus : John and Daphne YuRE/MAX Capital",N/A,N/A,1197,commercial,"commercial, warehouse",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/tandang-sora-warehouse-for-sale-quezon-city-171084726356/,CO65F9751F5915APH,"121.042788, 14.6820013",,N/A,False
"Building For Sale in Congressional Avenue, Quezon City, Metro Manila",200000000,"Congressional Avenue, Quezon City","Code: DS88-001689
Category: For Sale
Project: Commercial Building
City: Congressional Avenue, Quezon
Size: LA: 881.55, FA: 2173.20 sqm
Parking: 12
Price per sqm: Php 92,030
Selling Price: Php 200,000,000 Gross

Details of the Property:
• Clean Title
• Unfurnished/Bare
• Utility room
• Lobby
• Garden & Pump room
• Fire Exits

For Inquiries & Viewings:
Jackson Lim
Professional Licensed Real Estate Broker (PRC#0005478)",N/A,N/A,2173.2,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/92k-sqm-4-story-commercial-office-building-for-sal-170772920944/,CO65154826F216APH,"121.031, 14.66588",,N/A,False
"Building For Sale in Project 6, Quezon City, Metro Manila",70000000,"Project 6, Quezon City","Commercial building for sale near Visayas Avenue, Mindanao Avenue, North Avenue, Quezon City
Location is near soon to be completed solaire north and subway.
Lot Area: 339 sqm with 30 meter frontage
Floor Area: approximately 900 sqm
3 storey building with 12 units with existing tenants
Monthly income is Php200K.
Price at Php70 Million (negotiable)
Clean title

*Direct Clients only*

Commercial property for Sale in Project 6, Quezon City, Metro Manila",N/A,N/A,900,commercial,"commercial, building",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/commercial-building-for-sale-in-project-6-quezon-c-169389973633/,CO64F6CDCE5E53FPH,"121.0366, 14.66025",180,N/A,False
